order_id,order_date,region,category,product,customer_segment,quantity,unit_price,discount,revenue,cost,profit
ORD-02260,2024-08-14,North,Sports,Resistance Band,Retail,2,15.99,0.0,31.98,14.82,17.16
ORD-02261,2022-11-21,North,Home & Kitchen,Mixer,Corporate,5,39.99,0.0,199.95,97.03,102.92
ORD-02262,2025-12-08,West,Clothing,T-Shirt,Corporate,1,19.99,0.0,19.99,11.19,8.8
ORD-02263,2024-10-28,East,Electronics,Laptop,Retail,6,899.0,0.0,5394.0,2673.36,2720.64
ORD-02264,2022-11-26,North,Sports,Treadmill,Retail,5,499.0,0.1,2245.5,1398.74,846.76
ORD-02265,2025-03-15,West,Home & Kitchen,Vacuum,Wholesale,1,129.99,0.1,116.99,74.33,42.66
ORD-02266,2025-01-11,North,Sports,Water Bottle,Retail,3,12.99,0.05,37.02,21.43,15.59
ORD-02267,2023-01-22,West,Electronics,Headphones,Retail,6,149.0,0.2,715.2,413.57,301.63
ORD-02268,2024-11-12,West,Home & Kitchen,Coffee Maker,Retail,6,59.99,0.1,323.95,210.77,113.18
ORD-02269,2024-08-06,West,Sports,Dumbbells,Retail,2,34.99,0.0,69.98,33.9,36.08
ORD-02270,2023-06-14,North,Sports,Dumbbells,Corporate,3,34.99,0.05,99.72,47.93,51.79
ORD-02271,2025-08-08,South,Clothing,Sneakers,Corporate,3,79.99,0.2,191.98,140.16,51.82
ORD-02272,2025-02-06,South,Home & Kitchen,Vacuum,Wholesale,3,129.99,0.1,350.97,221.06,129.91
ORD-02273,2025-04-04,West,Clothing,Jacket,Wholesale,1,89.99,0.1,80.99,49.97,31.02
ORD-02274,2025-06-02,West,Sports,Resistance Band,Wholesale,2,15.99,0.1,28.78,16.45,12.33
ORD-02275,2024-07-16,East,Clothing,T-Shirt,Wholesale,4,19.99,0.1,71.96,37.82,34.14
ORD-02276,2022-07-29,West,Clothing,Jeans,Wholesale,3,49.99,0.1,134.97,86.06,48.91
ORD-02277,2023-07-18,South,Electronics,Tablet,Wholesale,6,329.0,0.1,1776.6,967.04,809.56
ORD-02278,2024-12-26,South,Electronics,Monitor,Corporate,2,279.0,0.05,530.1,291.24,238.86
ORD-02279,2024-06-30,North,Sports,Dumbbells,Retail,5,34.99,0.0,174.95,81.07,93.88
ORD-02280,2023-03-16,North,Clothing,Jacket,Retail,5,89.99,0.2,359.96,257.47,102.49
ORD-02281,2024-04-14,North,Clothing,Jeans,Retail,4,49.99,0.2,159.97,102.21,57.76
ORD-02282,2023-12-01,South,Clothing,T-Shirt,Retail,3,19.99,0.0,59.97,31.99,27.98
ORD-02283,2024-03-31,East,Electronics,Smartphone,Wholesale,4,699.0,0.1,2516.4,1572.95,943.45
ORD-02284,2022-10-24,East,Electronics,Tablet,Retail,1,329.0,0.2,263.2,149.61,113.59
ORD-02285,2025-11-28,East,Home & Kitchen,Mixer,Retail,5,39.99,0.05,189.95,102.04,87.91
ORD-02286,2024-08-20,West,Electronics,Tablet,Corporate,2,329.0,0.1,592.2,370.42,221.78
ORD-02287,2022-03-27,North,Sports,Water Bottle,Retail,5,12.99,0.0,64.95,30.17,34.78
ORD-02288,2024-06-25,East,Sports,Resistance Band,Corporate,1,15.99,0.0,15.99,9.21,6.78
ORD-02289,2023-01-14,West,Sports,Treadmill,Retail,5,499.0,0.2,1996.0,1324.25,671.75
ORD-02290,2025-12-02,West,Sports,Treadmill,Retail,5,499.0,0.0,2495.0,1380.49,1114.51
ORD-02291,2023-11-02,East,Home & Kitchen,Toaster,Retail,1,29.99,0.0,29.99,14.05,15.94
ORD-02292,2025-05-11,South,Electronics,Monitor,Retail,2,279.0,0.05,530.1,325.52,204.58
ORD-02293,2023-12-21,North,Electronics,Monitor,Corporate,1,279.0,0.2,223.2,128.14,95.06
ORD-02294,2025-01-06,West,Clothing,Sneakers,Retail,3,79.99,0.2,191.98,131.3,60.68
ORD-02295,2024-11-20,East,Home & Kitchen,Toaster,Retail,5,29.99,0.0,149.95,76.0,73.95
ORD-02296,2022-04-11,North,Home & Kitchen,Coffee Maker,Wholesale,3,59.99,0.1,161.97,107.21,54.76
ORD-02297,2023-01-02,North,Home & Kitchen,Vacuum,Corporate,4,129.99,0.2,415.97,301.46,114.51
ORD-02298,2025-02-14,West,Sports,Water Bottle,Retail,3,12.99,0.05,37.02,19.07,17.95
ORD-02299,2023-09-29,East,Sports,Treadmill,Retail,4,499.0,0.05,1896.2,999.97,896.23
ORD-02300,2025-03-15,West,Home & Kitchen,Toaster,Retail,2,29.99,0.1,53.98,34.24,19.74
ORD-02301,2024-05-20,South,Clothing,Jacket,Retail,3,89.99,0.05,256.47,156.96,99.51
ORD-02302,2025-07-21,South,Sports,Treadmill,Corporate,3,499.0,0.0,1497.0,697.99,799.01
ORD-02303,2023-11-16,East,Clothing,T-Shirt,Wholesale,1,19.99,0.2,15.99,11.79,4.2
ORD-02304,2022-11-25,South,Electronics,Smartphone,Wholesale,1,699.0,0.1,629.1,359.44,269.66
ORD-02305,2025-11-22,West,Home & Kitchen,Vacuum,Retail,2,129.99,0.1,233.98,119.62,114.36
ORD-02306,2022-08-01,North,Clothing,Jacket,Corporate,1,89.99,0.0,89.99,45.52,44.47
ORD-02307,2023-05-30,West,Electronics,Laptop,Wholesale,4,899.0,0.1,3236.4,2147.88,1088.52
ORD-02308,2025-12-27,West,Clothing,Jeans,Wholesale,1,49.99,0.1,44.99,29.11,15.88
ORD-02309,2024-06-28,North,Home & Kitchen,Vacuum,Wholesale,2,129.99,0.2,207.98,132.92,75.06
ORD-02310,2022-12-03,West,Electronics,Smartphone,Corporate,1,699.0,0.1,629.1,340.89,288.21
ORD-02311,2024-09-07,East,Clothing,Sneakers,Wholesale,3,79.99,0.2,191.98,129.18,62.8
ORD-02312,2024-12-26,North,Sports,Resistance Band,Wholesale,3,15.99,0.2,38.38,22.8,15.58
ORD-02313,2024-11-18,South,Home & Kitchen,Coffee Maker,Retail,1,59.99,0.2,47.99,32.01,15.98
ORD-02314,2024-10-28,East,Home & Kitchen,Toaster,Wholesale,3,29.99,0.1,80.97,40.91,40.06
ORD-02315,2023-06-06,East,Home & Kitchen,Toaster,Retail,4,29.99,0.0,119.96,67.29,52.67
ORD-02316,2022-06-07,North,Clothing,Jeans,Wholesale,2,49.99,0.2,79.98,59.76,20.22
ORD-02317,2025-01-05,West,Electronics,Monitor,Wholesale,6,279.0,0.1,1506.6,814.29,692.31
ORD-02318,2025-08-14,South,Sports,Yoga Mat,Corporate,1,24.99,0.0,24.99,14.5,10.49
ORD-02319,2025-01-08,West,Clothing,T-Shirt,Retail,4,19.99,0.0,79.96,43.84,36.12
ORD-02320,2022-05-18,West,Clothing,T-Shirt,Wholesale,3,19.99,0.2,47.98,28.73,19.25
ORD-02321,2025-05-31,South,Home & Kitchen,Lamp,Retail,5,24.99,0.0,124.95,61.23,63.72
ORD-02322,2023-11-09,South,Home & Kitchen,Mixer,Corporate,1,39.99,0.2,31.99,22.72,9.27
ORD-02323,2022-08-01,North,Sports,Water Bottle,Retail,4,12.99,0.1,46.76,25.62,21.14
ORD-02324,2024-05-20,East,Clothing,Jacket,Wholesale,3,89.99,0.1,242.97,158.61,84.36
ORD-02325,2023-06-20,East,Sports,Dumbbells,Wholesale,5,34.99,0.1,157.46,100.23,57.23
ORD-02326,2025-11-10,North,Sports,Resistance Band,Corporate,5,15.99,0.0,79.95,41.38,38.57
ORD-02327,2022-08-08,North,Home & Kitchen,Coffee Maker,Wholesale,5,59.99,0.1,269.95,141.6,128.35
ORD-02328,2024-10-25,East,Sports,Resistance Band,Corporate,5,15.99,0.1,71.95,41.08,30.87
ORD-02329,2024-12-16,South,Electronics,Headphones,Wholesale,3,149.0,0.2,357.6,210.06,147.54
ORD-02330,2022-08-03,East,Sports,Yoga Mat,Retail,3,24.99,0.05,71.22,36.35,34.87
ORD-02331,2025-05-10,West,Home & Kitchen,Coffee Maker,Corporate,2,59.99,0.0,119.98,68.96,51.02
ORD-02332,2023-04-09,West,Clothing,Dress,Retail,2,59.99,0.0,119.98,56.71,63.27
ORD-02333,2025-08-16,West,Electronics,Monitor,Corporate,3,279.0,0.0,837.0,441.57,395.43
ORD-02334,2022-04-12,South,Clothing,Jeans,Retail,1,49.99,0.0,49.99,28.62,21.37
ORD-02335,2023-01-15,South,Clothing,T-Shirt,Wholesale,1,19.99,0.1,17.99,11.07,6.92
ORD-02336,2024-08-02,West,Sports,Dumbbells,Corporate,1,34.99,0.1,31.49,20.16,11.33
ORD-02337,2025-10-07,West,Sports,Dumbbells,Wholesale,1,34.99,0.1,31.49,16.74,14.75
ORD-02338,2022-07-10,East,Electronics,Smartphone,Corporate,4,699.0,0.0,2796.0,1530.76,1265.24
ORD-02339,2022-06-24,North,Sports,Treadmill,Retail,4,499.0,0.1,1796.4,1090.27,706.13
ORD-02340,2023-10-07,East,Sports,Resistance Band,Retail,3,15.99,0.2,38.38,27.27,11.11
ORD-02341,2022-01-08,South,Electronics,Monitor,Wholesale,5,279.0,0.1,1255.5,705.18,550.32
ORD-02342,2023-11-06,West,Sports,Dumbbells,Wholesale,2,34.99,0.2,55.98,31.97,24.01
ORD-02343,2025-09-30,West,Sports,Treadmill,Wholesale,1,499.0,0.2,399.2,253.97,145.23
ORD-02344,2023-09-05,North,Electronics,Smartphone,Retail,2,699.0,0.05,1328.1,742.68,585.42
ORD-02345,2024-03-27,East,Sports,Dumbbells,Corporate,5,34.99,0.1,157.46,79.12,78.34
ORD-02346,2023-02-03,West,Sports,Resistance Band,Corporate,2,15.99,0.0,31.98,16.2,15.78
ORD-02347,2025-03-08,West,Clothing,Sneakers,Corporate,6,79.99,0.0,479.94,253.98,225.96
ORD-02348,2024-06-06,North,Sports,Resistance Band,Retail,4,15.99,0.1,57.56,29.48,28.08
ORD-02349,2024-01-30,West,Clothing,Jacket,Wholesale,5,89.99,0.1,404.95,233.15,171.8
ORD-02350,2022-02-17,South,Clothing,T-Shirt,Corporate,1,19.99,0.0,19.99,10.29,9.7
ORD-02351,2024-01-05,West,Clothing,Sneakers,Retail,1,79.99,0.0,79.99,42.63,37.36
ORD-02352,2025-03-16,East,Clothing,T-Shirt,Wholesale,4,19.99,0.1,71.96,40.01,31.95
ORD-02353,2022-08-30,West,Sports,Water Bottle,Wholesale,4,12.99,0.2,41.57,29.21,12.36
ORD-02354,2023-08-31,West,Clothing,T-Shirt,Wholesale,1,19.99,0.2,15.99,10.65,5.34
ORD-02355,2022-07-08,West,Clothing,Sneakers,Wholesale,3,79.99,0.1,215.97,129.7,86.27
ORD-02356,2023-11-16,North,Sports,Dumbbells,Wholesale,3,34.99,0.2,83.98,58.75,25.23
ORD-02357,2022-09-28,North,Home & Kitchen,Toaster,Retail,3,29.99,0.05,85.47,51.73,33.74
ORD-02358,2023-10-16,West,Clothing,T-Shirt,Retail,4,19.99,0.0,79.96,41.94,38.02
ORD-02359,2025-12-25,North,Electronics,Laptop,Wholesale,3,899.0,0.2,2157.6,1577.13,580.47
ORD-02360,2023-07-18,North,Sports,Yoga Mat,Wholesale,2,24.99,0.1,44.98,24.58,20.4
ORD-02361,2022-12-30,South,Home & Kitchen,Toaster,Corporate,1,29.99,0.0,29.99,13.9,16.09
ORD-02362,2025-08-28,South,Clothing,Jacket,Wholesale,4,89.99,0.1,323.96,166.85,157.11
ORD-02363,2022-05-29,West,Home & Kitchen,Mixer,Corporate,3,39.99,0.0,119.97,70.96,49.01
ORD-02364,2025-11-30,North,Electronics,Laptop,Wholesale,5,899.0,0.1,4045.5,2434.32,1611.18
ORD-02365,2022-08-12,North,Home & Kitchen,Coffee Maker,Retail,4,59.99,0.0,239.96,134.89,105.07
ORD-02366,2024-01-13,South,Sports,Dumbbells,Retail,5,34.99,0.0,174.95,83.97,90.98
ORD-02367,2024-08-04,North,Sports,Resistance Band,Wholesale,3,15.99,0.2,38.38,21.69,16.69
ORD-02368,2023-06-10,North,Home & Kitchen,Lamp,Corporate,3,24.99,0.2,59.98,37.03,22.95
ORD-02369,2022-10-16,West,Sports,Resistance Band,Corporate,6,15.99,0.05,91.14,48.13,43.01
ORD-02370,2023-06-11,East,Sports,Dumbbells,Corporate,4,34.99,0.2,111.97,64.83,47.14
ORD-02371,2024-11-20,South,Sports,Yoga Mat,Corporate,3,24.99,0.1,67.47,34.67,32.8
ORD-02372,2022-05-25,North,Home & Kitchen,Toaster,Corporate,1,29.99,0.0,29.99,15.08,14.91
ORD-02373,2025-09-21,West,Clothing,Jeans,Corporate,1,49.99,0.0,49.99,24.1,25.89
ORD-02374,2024-01-08,West,Home & Kitchen,Lamp,Retail,2,24.99,0.0,49.98,25.64,24.34
ORD-02375,2024-04-10,East,Sports,Dumbbells,Corporate,4,34.99,0.05,132.96,67.05,65.91
ORD-02376,2023-03-25,East,Home & Kitchen,Lamp,Retail,5,24.99,0.0,124.95,66.48,58.47
ORD-02377,2023-10-14,South,Sports,Treadmill,Wholesale,4,499.0,0.1,1796.4,1059.93,736.47
ORD-02378,2023-11-16,North,Sports,Water Bottle,Wholesale,3,12.99,0.2,31.18,17.83,13.35
ORD-02379,2024-07-08,East,Home & Kitchen,Mixer,Corporate,3,39.99,0.05,113.97,56.86,57.11
ORD-02380,2023-01-10,North,Electronics,Tablet,Wholesale,4,329.0,0.1,1184.4,613.35,571.05
ORD-02381,2025-07-12,East,Electronics,Tablet,Retail,1,329.0,0.0,329.0,194.98,134.02
ORD-02382,2024-08-05,West,Electronics,Tablet,Corporate,1,329.0,0.2,263.2,194.56,68.64
ORD-02383,2024-03-07,North,Clothing,Jeans,Wholesale,1,49.99,0.1,44.99,27.87,17.12
ORD-02384,2023-04-24,East,Home & Kitchen,Mixer,Corporate,2,39.99,0.0,79.98,46.7,33.28
ORD-02385,2022-10-04,South,Sports,Treadmill,Retail,5,499.0,0.0,2495.0,1449.07,1045.93
ORD-02386,2022-01-22,South,Sports,Dumbbells,Retail,1,34.99,0.0,34.99,16.33,18.66
ORD-02387,2023-01-10,East,Home & Kitchen,Vacuum,Wholesale,5,129.99,0.1,584.96,295.6,289.36
ORD-02388,2022-03-31,West,Electronics,Monitor,Wholesale,2,279.0,0.1,502.2,255.24,246.96
ORD-02389,2025-12-21,East,Electronics,Smartphone,Corporate,1,699.0,0.05,664.05,344.73,319.32
ORD-02390,2025-06-27,South,Home & Kitchen,Mixer,Retail,2,39.99,0.2,63.98,46.76,17.22
ORD-02391,2022-01-07,East,Home & Kitchen,Coffee Maker,Corporate,1,59.99,0.0,59.99,30.85,29.14
ORD-02392,2025-06-06,East,Electronics,Laptop,Retail,4,899.0,0.1,3236.4,2108.98,1127.42
ORD-02393,2025-09-01,East,Clothing,Dress,Retail,3,59.99,0.0,179.97,101.5,78.47
ORD-02394,2024-02-05,East,Clothing,T-Shirt,Retail,3,19.99,0.05,56.97,27.62,29.35
ORD-02395,2024-04-14,West,Electronics,Laptop,Corporate,6,899.0,0.1,4854.6,2474.87,2379.73
ORD-02396,2024-03-03,West,Sports,Treadmill,Corporate,1,499.0,0.0,499.0,299.11,199.89
ORD-02397,2023-07-01,South,Clothing,Jeans,Corporate,5,49.99,0.0,249.95,123.98,125.97
ORD-02398,2024-02-07,South,Electronics,Laptop,Retail,4,899.0,0.05,3416.2,2027.48,1388.72
ORD-02399,2023-11-16,East,Electronics,Smartphone,Retail,2,699.0,0.0,1398.0,644.38,753.62
ORD-02400,2024-02-17,East,Home & Kitchen,Coffee Maker,Wholesale,4,59.99,0.1,215.96,118.27,97.69
ORD-02401,2025-01-05,East,Clothing,Dress,Corporate,1,59.99,0.2,47.99,28.68,19.31
ORD-02402,2025-12-09,South,Clothing,Jeans,Retail,3,49.99,0.0,149.97,86.74,63.23
ORD-02403,2022-02-01,North,Electronics,Monitor,Corporate,1,279.0,0.0,279.0,152.22,126.78
ORD-02404,2025-02-12,West,Home & Kitchen,Coffee Maker,Wholesale,1,59.99,0.1,53.99,27.79,26.2
ORD-02405,2024-06-28,South,Clothing,Dress,Wholesale,1,59.99,0.1,53.99,35.06,18.93
ORD-02406,2024-07-23,East,Sports,Treadmill,Corporate,5,499.0,0.0,2495.0,1155.58,1339.42
ORD-02407,2025-04-30,West,Home & Kitchen,Coffee Maker,Retail,3,59.99,0.0,179.97,92.3,87.67
ORD-02408,2022-01-18,South,Sports,Treadmill,Wholesale,3,499.0,0.1,1347.3,715.54,631.76
ORD-02409,2024-08-04,West,Electronics,Tablet,Retail,1,329.0,0.0,329.0,187.59,141.41
ORD-02410,2023-04-08,North,Clothing,Jeans,Retail,4,49.99,0.2,159.97,118.7,41.27
ORD-02411,2025-08-18,South,Electronics,Headphones,Wholesale,6,149.0,0.1,804.6,479.12,325.48
ORD-02412,2022-01-09,East,Electronics,Monitor,Corporate,1,279.0,0.1,251.1,143.82,107.28
ORD-02413,2024-01-31,East,Electronics,Tablet,Wholesale,3,329.0,0.1,888.3,546.34,341.96
ORD-02414,2022-12-09,North,Sports,Resistance Band,Wholesale,5,15.99,0.1,71.95,44.48,27.47
ORD-02415,2023-04-30,West,Clothing,T-Shirt,Corporate,7,19.99,0.1,125.94,82.75,43.19
ORD-02416,2025-04-06,West,Clothing,Dress,Corporate,3,59.99,0.0,179.97,104.37,75.6
ORD-02417,2022-07-16,South,Clothing,Sneakers,Corporate,2,79.99,0.0,159.98,73.29,86.69
ORD-02418,2023-03-14,East,Clothing,Jeans,Retail,2,49.99,0.2,79.98,59.17,20.81
ORD-02419,2023-06-01,North,Home & Kitchen,Toaster,Corporate,4,29.99,0.0,119.96,65.77,54.19
ORD-02420,2022-09-27,North,Electronics,Monitor,Retail,3,279.0,0.2,669.6,401.29,268.31
ORD-02421,2025-10-10,South,Electronics,Smartphone,Corporate,1,699.0,0.0,699.0,343.59,355.41
ORD-02422,2025-11-26,South,Clothing,Jeans,Wholesale,2,49.99,0.2,79.98,51.57,28.41
ORD-02423,2022-09-18,North,Clothing,Jacket,Retail,2,89.99,0.0,179.98,105.25,74.73
ORD-02424,2024-10-27,North,Sports,Treadmill,Retail,1,499.0,0.05,474.05,243.52,230.53
ORD-02425,2022-01-06,North,Home & Kitchen,Lamp,Wholesale,2,24.99,0.1,44.98,25.92,19.06
ORD-02426,2024-03-25,North,Clothing,Jeans,Retail,1,49.99,0.2,39.99,22.67,17.32
ORD-02427,2025-05-10,North,Sports,Dumbbells,Corporate,4,34.99,0.0,139.96,70.92,69.04
ORD-02428,2022-03-25,South,Clothing,T-Shirt,Corporate,1,19.99,0.0,19.99,9.74,10.25
ORD-02429,2025-01-13,East,Electronics,Tablet,Retail,4,329.0,0.0,1316.0,704.22,611.78
ORD-02430,2022-08-31,West,Sports,Dumbbells,Wholesale,4,34.99,0.1,125.96,74.68,51.28
ORD-02431,2024-05-05,West,Sports,Dumbbells,Retail,4,34.99,0.05,132.96,82.5,50.46
ORD-02432,2025-03-14,West,Home & Kitchen,Toaster,Wholesale,1,29.99,0.1,26.99,17.0,9.99
ORD-02433,2023-09-08,North,Sports,Water Bottle,Corporate,4,12.99,0.0,51.96,28.72,23.24
ORD-02434,2023-01-22,South,Sports,Treadmill,Wholesale,1,499.0,0.1,449.1,272.99,176.11
ORD-02435,2022-12-09,West,Clothing,Jeans,Retail,2,49.99,0.05,94.98,58.22,36.76
ORD-02436,2022-07-01,East,Clothing,Jacket,Corporate,2,89.99,0.05,170.98,98.96,72.02
ORD-02437,2023-12-05,East,Home & Kitchen,Coffee Maker,Corporate,1,59.99,0.2,47.99,31.63,16.36
ORD-02438,2025-07-27,North,Sports,Resistance Band,Wholesale,5,15.99,0.1,71.95,44.85,27.1
ORD-02439,2022-10-30,South,Home & Kitchen,Mixer,Wholesale,5,39.99,0.1,179.96,110.45,69.51
ORD-02440,2023-03-28,South,Home & Kitchen,Coffee Maker,Wholesale,2,59.99,0.2,95.98,71.37,24.61
ORD-02441,2024-08-01,South,Home & Kitchen,Mixer,Retail,3,39.99,0.1,107.97,58.23,49.74
ORD-02442,2023-06-18,South,Electronics,Smartphone,Corporate,1,699.0,0.0,699.0,403.5,295.5
ORD-02443,2024-10-19,West,Electronics,Headphones,Corporate,3,149.0,0.2,357.6,227.33,130.27
ORD-02444,2025-02-28,East,Sports,Treadmill,Corporate,4,499.0,0.05,1896.2,1073.9,822.3
ORD-02445,2023-07-04,East,Clothing,Jacket,Wholesale,2,89.99,0.1,161.98,91.0,70.98
ORD-02446,2023-07-09,West,Sports,Resistance Band,Wholesale,5,15.99,0.1,71.95,41.15,30.8
ORD-02447,2022-09-17,North,Clothing,Jacket,Corporate,3,89.99,0.0,269.97,122.38,147.59
ORD-02448,2022-01-17,East,Home & Kitchen,Lamp,Wholesale,1,24.99,0.1,22.49,11.94,10.55
ORD-02449,2025-05-05,South,Home & Kitchen,Toaster,Wholesale,5,29.99,0.1,134.95,76.41,58.54
ORD-02450,2023-01-08,North,Clothing,T-Shirt,Wholesale,4,19.99,0.1,71.96,37.62,34.34
ORD-02451,2025-04-20,North,Home & Kitchen,Coffee Maker,Wholesale,4,59.99,0.1,215.96,141.57,74.39
ORD-02452,2022-04-18,East,Clothing,Jeans,Wholesale,2,49.99,0.1,89.98,57.24,32.74
ORD-02453,2023-10-11,East,Clothing,T-Shirt,Corporate,4,19.99,0.1,71.96,40.93,31.03
ORD-02454,2024-07-26,South,Electronics,Laptop,Wholesale,1,899.0,0.2,719.2,503.11,216.09
ORD-02455,2024-12-23,East,Clothing,Jeans,Corporate,1,49.99,0.0,49.99,25.26,24.73
ORD-02456,2024-07-03,North,Home & Kitchen,Toaster,Corporate,2,29.99,0.0,59.98,30.25,29.73
ORD-02457,2023-07-27,South,Sports,Resistance Band,Corporate,4,15.99,0.0,63.96,31.34,32.62
ORD-02458,2025-08-25,West,Electronics,Laptop,Corporate,5,899.0,0.2,3596.0,2652.34,943.66
ORD-02459,2022-02-21,West,Home & Kitchen,Coffee Maker,Corporate,3,59.99,0.05,170.97,93.21,77.76
ORD-02460,2024-05-30,West,Home & Kitchen,Vacuum,Retail,2,129.99,0.0,259.98,121.34,138.64
ORD-02461,2025-08-15,North,Home & Kitchen,Coffee Maker,Wholesale,4,59.99,0.1,215.96,110.25,105.71
ORD-02462,2023-10-29,North,Electronics,Laptop,Retail,2,899.0,0.2,1438.4,857.16,581.24
ORD-02463,2022-05-15,East,Clothing,Jacket,Retail,4,89.99,0.2,287.97,207.7,80.27
ORD-02464,2022-09-03,West,Electronics,Tablet,Retail,3,329.0,0.0,987.0,558.04,428.96
ORD-02465,2024-03-26,North,Sports,Yoga Mat,Wholesale,1,24.99,0.1,22.49,11.7,10.79
ORD-02466,2025-06-28,East,Home & Kitchen,Coffee Maker,Corporate,5,59.99,0.05,284.95,142.9,142.05
ORD-02467,2022-02-24,South,Sports,Yoga Mat,Corporate,3,24.99,0.0,74.97,41.82,33.15
ORD-02468,2023-12-23,South,Clothing,Jeans,Wholesale,2,49.99,0.1,89.98,54.59,35.39
ORD-02469,2023-04-10,South,Clothing,T-Shirt,Corporate,3,19.99,0.0,59.97,34.66,25.31
ORD-02470,2025-11-21,South,Home & Kitchen,Coffee Maker,Retail,2,59.99,0.0,119.98,61.61,58.37
ORD-02471,2024-11-04,East,Electronics,Monitor,Wholesale,3,279.0,0.1,753.3,445.86,307.44
ORD-02472,2022-04-04,South,Sports,Resistance Band,Retail,4,15.99,0.0,63.96,36.12,27.84
ORD-02473,2023-02-14,West,Electronics,Laptop,Corporate,1,899.0,0.0,899.0,452.32,446.68
ORD-02474,2023-04-01,South,Electronics,Monitor,Wholesale,5,279.0,0.1,1255.5,739.52,515.98
ORD-02475,2024-04-04,West,Clothing,Jacket,Retail,5,89.99,0.0,449.95,212.27,237.68
ORD-02476,2025-11-15,South,Clothing,Jeans,Corporate,5,49.99,0.0,249.95,136.28,113.67
ORD-02477,2023-08-22,East,Clothing,Jacket,Corporate,5,89.99,0.2,359.96,260.39,99.57
ORD-02478,2022-11-12,South,Clothing,Jacket,Corporate,4,89.99,0.0,359.96,182.34,177.62
ORD-02479,2023-11-23,South,Home & Kitchen,Mixer,Corporate,4,39.99,0.0,159.96,91.97,67.99
ORD-02480,2024-09-07,South,Electronics,Laptop,Wholesale,4,899.0,0.1,3236.4,1986.97,1249.43
ORD-02481,2023-07-19,North,Clothing,T-Shirt,Corporate,4,19.99,0.2,63.97,39.76,24.21
ORD-02482,2023-09-17,North,Home & Kitchen,Coffee Maker,Wholesale,1,59.99,0.2,47.99,27.64,20.35
ORD-02483,2022-12-24,West,Electronics,Tablet,Wholesale,3,329.0,0.2,789.6,514.26,275.34
ORD-02484,2024-03-01,North,Home & Kitchen,Toaster,Wholesale,4,29.99,0.1,107.96,60.49,47.47
ORD-02485,2025-03-10,North,Clothing,T-Shirt,Corporate,3,19.99,0.0,59.97,30.84,29.13
ORD-02486,2023-07-03,North,Electronics,Tablet,Corporate,2,329.0,0.0,658.0,297.77,360.23
ORD-02487,2022-07-07,West,Clothing,Dress,Retail,3,59.99,0.05,170.97,90.64,80.33
ORD-02488,2022-05-04,West,Electronics,Smartphone,Retail,1,699.0,0.0,699.0,384.45,314.55
ORD-02489,2025-06-29,West,Electronics,Smartphone,Corporate,1,699.0,0.0,699.0,374.48,324.52
ORD-02490,2024-05-30,West,Sports,Resistance Band,Corporate,6,15.99,0.05,91.14,43.7,47.44
ORD-02491,2024-08-29,South,Electronics,Smartphone,Corporate,4,699.0,0.05,2656.2,1355.22,1300.98
ORD-02492,2023-01-15,South,Sports,Water Bottle,Corporate,1,12.99,0.05,12.34,7.71,4.63
ORD-02493,2025-03-27,West,Sports,Treadmill,Corporate,2,499.0,0.0,998.0,589.92,408.08
ORD-02494,2025-03-16,East,Clothing,T-Shirt,Wholesale,5,19.99,0.1,89.95,54.42,35.53
ORD-02495,2023-11-05,East,Clothing,T-Shirt,Corporate,5,19.99,0.2,79.96,55.85,24.11
ORD-02496,2025-07-28,East,Clothing,Jeans,Retail,1,49.99,0.0,49.99,22.84,27.15
ORD-02497,2025-04-15,North,Home & Kitchen,Mixer,Wholesale,3,39.99,0.1,107.97,68.52,39.45
ORD-02498,2023-08-03,West,Home & Kitchen,Vacuum,Corporate,1,129.99,0.0,129.99,61.23,68.76
ORD-02499,2024-08-08,West,Home & Kitchen,Toaster,Wholesale,6,29.99,0.1,161.95,94.37,67.58
ORD-02500,2025-03-18,West,Sports,Treadmill,Wholesale,1,499.0,0.1,449.1,253.42,195.68
ORD-02501,2024-05-23,North,Home & Kitchen,Toaster,Wholesale,1,29.99,0.1,26.99,15.33,11.66
ORD-02502,2023-10-07,South,Sports,Yoga Mat,Wholesale,1,24.99,0.1,22.49,14.02,8.47
ORD-02503,2025-03-03,West,Clothing,Sneakers,Wholesale,3,79.99,0.2,191.98,128.34,63.64
ORD-02504,2022-10-09,West,Clothing,Jacket,Corporate,1,89.99,0.0,89.99,48.51,41.48
ORD-02505,2022-01-17,South,Home & Kitchen,Toaster,Wholesale,1,29.99,0.1,26.99,15.88,11.11
ORD-02506,2024-04-26,South,Sports,Treadmill,Corporate,2,499.0,0.0,998.0,576.84,421.16
ORD-02507,2023-08-17,East,Sports,Treadmill,Retail,3,499.0,0.05,1422.15,821.28,600.87
ORD-02508,2023-09-04,East,Home & Kitchen,Toaster,Retail,2,29.99,0.0,59.98,33.37,26.61
ORD-02509,2023-09-18,North,Sports,Resistance Band,Corporate,5,15.99,0.1,71.95,38.91,33.04
ORD-02510,2023-05-12,East,Home & Kitchen,Lamp,Wholesale,4,24.99,0.1,89.96,48.38,41.58
ORD-02511,2024-04-19,East,Electronics,Tablet,Wholesale,4,329.0,0.1,1184.4,601.62,582.78
ORD-02512,2024-10-22,West,Clothing,Dress,Corporate,5,59.99,0.0,299.95,179.44,120.51
ORD-02513,2024-12-27,East,Electronics,Smartphone,Corporate,1,699.0,0.0,699.0,419.16,279.84
